country position,Hazard,starttime,endtime,Intensity
534,heatwave,2010-09-07,2010-09-17,296.0
534,heatwave,2017-05-01,2017-05-03,289.0
534,heatwave,2014-04-18,2014-05-02,291.0
534,flood,2005-07-01,2005-08-12,1.0
534,heatwave,2016-07-26,2016-08-11,307.0
534,wildfire,2016-04-01,2016-04-21,33.581520934886434
534,extreme wind,2012-05-21,2012-05-23,18.0
534,heatwave,2007-01-03,2007-02-13,290.0
534,wildfire,2016-04-04,2016-04-19,9.737487140003337
534,extreme wind,2009-05-15,2009-05-22,22.0
534,flood,2005-08-13,2005-08-20,1.0
534,extreme wind,2016-05-09,2016-05-17,22.0
535,heatwave,2014-03-15,2014-04-02,288.0
535,heatwave,2008-02-27,2008-03-18,278.0
535,heatwave,2008-04-12,2008-04-24,293.0
535,extreme wind,2011-03-31,2011-04-02,18.0
535,extreme wind,2016-04-01,2016-04-03,17.0
535,extreme wind,2004-04-13,2004-04-14,19.0
535,extreme wind,2017-04-12,2017-04-15,20.0
535,heatwave,2017-07-01,2017-07-13,301.0
535,heatwave,2014-04-18,2014-05-02,291.0
535,extreme wind,2015-04-12,2015-04-13,19.0
535,extreme wind,2017-04-12,2017-04-12,17.0
535,flood,2005-07-01,2005-08-12,1.0
535,flood,2013-08-07,2013-10-14,2.0
535,extreme wind,2016-05-09,2016-05-17,22.0
535,heatwave,2010-06-13,2010-07-08,308.0
535,extreme wind,2015-10-01,2015-10-03,21.0
535,extreme wind,2016-04-05,2016-04-08,24.0
535,flood,2005-08-13,2005-08-20,1.0
535,extreme wind,2012-08-21,2012-08-30,20.0
535,heatwave,2011-06-15,2011-06-22,300.0
535,heatwave,2007-01-03,2007-02-13,290.0
535,extreme wind,2012-05-21,2012-05-23,18.0
535,heatwave,2010-09-07,2010-09-17,296.0
535,extreme wind,2009-05-01,2009-05-02,15.0
535,extreme wind,2016-04-20,2016-04-21,15.0
535,wildfire,2008-03-01,2008-03-09,50.5233692555457
535,extreme wind,2009-05-15,2009-05-22,22.0
535,extreme wind,2014-04-14,2014-04-17,20.0
535,extreme wind,2017-05-01,2017-05-07,24.0
535,wildfire,2008-03-03,2008-03-09,19.53709111409685
535,heatwave,2011-10-28,2011-11-01,275.0
535,wildfire,2016-04-08,2016-04-27,34.90647638656568
535,heatwave,2017-05-01,2017-05-03,289.0
535,wildfire,2016-04-15,2016-04-20,16.259529003906227
535,extreme wind,2006-04-29,2006-04-30,17.0
535,wildfire,2016-04-19,2016-04-28,34.36228350036154
535,extreme wind,2008-09-25,2008-09-26,22.0
535,coldwave,2012-03-30,2012-04-06,265.0
536,heatwave,2008-04-12,2008-04-24,293.0
536,flood,2013-08-07,2013-10-14,2.0
536,heatwave,2008-02-27,2008-03-18,278.0
536,extreme wind,2016-04-01,2016-04-03,17.0
536,heatwave,2014-03-15,2014-04-02,288.0
536,extreme wind,2011-03-31,2011-04-02,18.0
536,heatwave,2007-01-03,2007-02-13,290.0
536,extreme wind,2004-04-13,2004-04-14,19.0
536,extreme wind,2015-10-01,2015-10-03,21.0
536,extreme wind,2017-04-12,2017-04-15,20.0
536,wildfire,2017-03-27,2017-04-07,10.650465370179043
536,extreme wind,2009-05-01,2009-05-02,15.0
536,heatwave,2011-06-15,2011-06-22,300.0
536,extreme wind,2012-05-21,2012-05-23,18.0
536,extreme wind,2016-04-05,2016-04-08,24.0
536,extreme wind,2017-05-01,2017-05-07,24.0
536,extreme wind,2009-05-15,2009-05-22,22.0
536,heatwave,2010-09-07,2010-09-17,296.0
536,extreme wind,2016-05-09,2016-05-17,22.0
536,extreme wind,2006-04-29,2006-04-30,17.0
536,flood,2005-08-13,2005-08-20,1.0
536,extreme wind,2008-09-25,2008-09-26,22.0
536,flood,2005-07-01,2005-08-12,1.0
536,wildfire,2011-04-01,2011-04-08,26.97555731731712
537,heatwave,2014-03-15,2014-04-02,288.0
537,extreme wind,2016-04-05,2016-04-08,24.0
537,extreme wind,2009-05-01,2009-05-02,15.0
537,heatwave,2008-04-12,2008-04-24,293.0
537,extreme wind,2011-03-31,2011-04-02,18.0
537,heatwave,2017-07-01,2017-07-13,301.0
537,extreme wind,2016-04-01,2016-04-03,17.0
537,extreme wind,2017-04-12,2017-04-15,20.0
537,extreme wind,2004-04-13,2004-04-14,19.0
537,extreme wind,2006-04-29,2006-04-30,17.0
537,extreme wind,2012-08-21,2012-08-30,20.0
537,heatwave,2010-06-13,2010-07-08,308.0
537,extreme wind,2017-05-01,2017-05-07,24.0
537,heatwave,2010-09-07,2010-09-17,296.0
537,heatwave,2014-04-18,2014-05-02,291.0
537,flood,2013-08-07,2013-10-14,2.0
537,extreme wind,2012-05-21,2012-05-23,18.0
537,extreme wind,2016-04-19,2016-04-22,22.0
537,extreme wind,2008-09-25,2008-09-26,22.0
537,flood,2005-08-13,2005-08-20,1.0
537,flood,2005-07-01,2005-08-12,1.0
537,heatwave,2011-06-15,2011-06-22,300.0
537,wildfire,2011-04-01,2011-04-08,6.612105788379548
537,wildfire,2011-04-01,2011-04-06,7.414044063771271
537,extreme wind,2015-10-01,2015-10-03,21.0
537,extreme wind,2009-05-15,2009-05-22,22.0
538,heatwave,2014-03-15,2014-04-02,288.0
538,heatwave,2008-02-27,2008-03-18,278.0
538,heatwave,2008-04-12,2008-04-24,293.0
538,flood,2013-08-07,2013-10-14,2.0
538,extreme wind,2004-04-13,2004-04-14,19.0
538,extreme wind,2016-04-05,2016-04-08,24.0
538,extreme wind,2015-10-01,2015-10-03,21.0
538,heatwave,2010-06-13,2010-07-08,308.0
538,extreme wind,2009-05-01,2009-05-02,15.0
538,extreme wind,2015-04-12,2015-04-13,19.0
538,extreme wind,2011-03-31,2011-04-02,18.0
538,heatwave,2017-07-01,2017-07-13,301.0
538,extreme wind,2017-04-12,2017-04-15,20.0
538,heatwave,2014-04-18,2014-05-02,291.0
538,extreme wind,2016-04-20,2016-04-21,15.0
538,extreme wind,2016-04-01,2016-04-03,17.0
538,wildfire,2016-04-01,2016-04-23,9.843183970048129
538,extreme wind,2017-05-01,2017-05-07,24.0
538,extreme wind,2012-08-21,2012-08-30,20.0
538,extreme wind,2008-09-25,2008-09-26,22.0
538,wildfire,2016-04-08,2016-04-27,34.90647638656568
538,wildfire,2017-04-04,2017-04-19,8.555043829334123
538,extreme wind,2017-04-12,2017-04-12,17.0
538,flood,2005-08-13,2005-08-20,1.0
538,extreme wind,2012-05-21,2012-05-23,18.0
538,extreme wind,2009-05-15,2009-05-22,22.0
538,wildfire,2017-03-25,2017-04-15,258.30383251991225
538,wildfire,2016-04-19,2016-04-28,7.914013713809318
538,heatwave,2011-10-28,2011-11-01,275.0
538,extreme wind,2006-04-29,2006-04-30,17.0
538,wildfire,2016-04-15,2016-04-20,16.259529003906227
538,flood,2005-07-01,2005-08-12,1.0
538,heatwave,2016-07-26,2016-08-11,307.0
538,heatwave,2011-06-15,2011-06-22,300.0
538,heatwave,2010-09-07,2010-09-17,296.0
539,extreme wind,2016-04-19,2016-04-22,22.0
539,heatwave,2017-07-01,2017-07-13,301.0
539,heatwave,2008-02-27,2008-03-18,278.0
539,extreme wind,2009-05-01,2009-05-03,17.0
539,extreme wind,2016-05-09,2016-05-17,22.0
539,heatwave,2007-08-11,2007-08-25,300.0
539,heatwave,2004-07-07,2004-07-20,307.0
539,extreme wind,2011-03-31,2011-04-02,18.0
539,extreme wind,2004-04-13,2004-04-14,19.0
539,heatwave,2014-03-15,2014-04-02,288.0
539,extreme wind,2016-04-01,2016-04-03,17.0
539,flood,2013-08-07,2013-10-14,2.0
539,extreme wind,2016-04-05,2016-04-08,24.0
539,extreme wind,2008-03-16,2008-03-18,20.0
539,extreme wind,2006-04-10,2006-04-12,17.0
539,extreme wind,2009-05-15,2009-05-22,22.0
539,wildfire,2008-02-28,2008-03-07,6.68734515196528
539,extreme wind,2017-04-12,2017-04-15,20.0
539,wildfire,2006-04-05,2006-04-13,10.955530899286876
539,extreme wind,2015-04-12,2015-04-13,19.0
539,extreme wind,2013-04-12,2013-04-14,16.0
539,heatwave,2008-04-12,2008-04-24,293.0
539,wildfire,2006-04-07,2006-04-15,9.422862271348396
539,heatwave,2017-03-26,2017-04-05,280.0
539,flood,2005-07-01,2005-08-12,1.0
539,extreme wind,2015-10-01,2015-10-03,21.0
539,extreme wind,2011-04-06,2011-04-10,21.0
539,extreme wind,2005-10-23,2005-10-25,17.0
539,extreme wind,2015-04-15,2015-04-16,16.0
539,extreme wind,2015-04-29,2015-05-01,15.0
539,wildfire,2005-10-21,2005-10-24,7.0590241868356856
539,wildfire,2005-10-21,2005-10-25,12.410402494942332
539,wildfire,2008-02-22,2008-03-06,45.707092899389885
539,heatwave,2005-08-10,2005-08-12,295.0
539,wildfire,2008-02-27,2008-03-07,17.13367180374854
539,heatwave,2011-07-10,2011-08-14,300.0
539,heatwave,2008-06-10,2008-07-02,297.0
539,wildfire,2011-04-03,2011-04-11,12.975690447400073
539,heatwave,2014-04-18,2014-05-02,291.0
539,heatwave,2007-01-03,2007-02-13,290.0
539,wildfire,2012-04-17,2012-04-27,29.66097387304417
539,extreme wind,2012-04-17,2012-04-22,18.0
539,heatwave,2012-06-15,2012-06-26,296.0
539,heatwave,2012-04-17,2012-04-25,280.0
539,wildfire,2006-05-24,2006-06-08,110.7953024631358
539,heatwave,2010-09-07,2010-09-17,296.0
539,extreme wind,2012-05-21,2012-05-23,18.0
539,extreme wind,2008-09-25,2008-09-26,22.0
539,heatwave,2014-03-29,2014-04-15,291.0
539,extreme wind,2014-04-14,2014-04-17,20.0
539,wildfire,2008-04-17,2008-04-21,13.399743792652428
539,wildfire,2006-05-30,2006-06-04,14.31899214583098
539,extreme wind,2006-05-06,2006-05-08,18.0
539,extreme wind,2006-05-24,2006-05-25,19.0
539,coldwave,2010-03-27,2010-04-17,251.0
539,extreme wind,2017-05-01,2017-05-07,24.0
539,heatwave,2010-06-13,2010-07-08,308.0
539,wildfire,2006-05-30,2006-06-04,5.055649523612812
539,heatwave,2011-10-28,2011-11-01,275.0
539,wildfire,2008-04-12,2008-04-17,28.682599313149623
539,extreme wind,2012-03-17,2012-03-18,17.0
540,heatwave,2014-03-15,2014-04-02,288.0
540,heatwave,2008-02-27,2008-03-18,278.0
540,heatwave,2011-07-10,2011-08-14,300.0
540,extreme wind,2014-04-14,2014-04-17,20.0
540,heatwave,2008-06-10,2008-07-02,297.0
540,heatwave,2008-04-12,2008-04-24,293.0
540,heatwave,2007-08-27,2007-09-11,300.0
540,extreme wind,2004-04-13,2004-04-14,19.0
540,extreme wind,2016-04-05,2016-04-08,24.0
540,extreme wind,2017-05-01,2017-05-07,24.0
540,extreme wind,2015-04-12,2015-04-13,19.0
540,extreme wind,2011-03-31,2011-04-02,18.0
540,heatwave,2004-07-07,2004-07-20,307.0
540,extreme wind,2006-05-06,2006-05-08,18.0
540,heatwave,2017-07-01,2017-07-13,301.0
540,heatwave,2007-01-03,2007-02-13,290.0
540,heatwave,2010-06-13,2010-07-08,308.0
540,coldwave,2010-03-27,2010-04-17,251.0
540,heatwave,2011-10-28,2011-11-01,275.0
540,extreme wind,2015-04-29,2015-05-01,15.0
540,extreme wind,2012-03-17,2012-03-18,17.0
540,extreme wind,2015-04-15,2015-04-16,16.0
540,extreme wind,2009-05-01,2009-05-03,17.0
540,heatwave,2014-04-18,2014-05-02,291.0
540,heatwave,2007-08-11,2007-08-25,300.0
540,flood,2013-08-07,2013-10-14,2.0
540,extreme wind,2016-04-19,2016-04-22,22.0
540,extreme wind,2017-04-12,2017-04-15,20.0
540,extreme wind,2006-04-10,2006-04-12,17.0
540,heatwave,2017-03-26,2017-04-05,280.0
540,extreme wind,2016-05-09,2016-05-17,22.0
540,extreme wind,2015-04-16,2015-04-16,16.0
540,extreme wind,2011-04-06,2011-04-10,21.0
540,extreme wind,2008-03-16,2008-03-18,20.0
540,extreme wind,2012-04-17,2012-04-22,18.0
540,extreme wind,2005-10-23,2005-10-25,17.0
540,wildfire,2012-04-17,2012-04-27,29.66097387304417
540,heatwave,2012-04-17,2012-04-25,280.0
540,heatwave,2012-06-15,2012-06-26,296.0
540,heatwave,2010-09-07,2010-09-17,296.0
540,heatwave,2012-04-18,2012-04-20,278.0
540,wildfire,2012-04-16,2012-04-27,31.08511950267716
540,extreme wind,2008-04-11,2008-04-14,20.0
540,extreme wind,2006-05-24,2006-05-25,19.0
541,heatwave,2014-03-15,2014-04-02,288.0
541,extreme wind,2004-04-13,2004-04-14,19.0
541,heatwave,2004-09-24,2004-10-10,296.0
541,extreme wind,2011-03-31,2011-04-02,18.0
541,flood,2013-08-07,2013-10-14,2.0
541,extreme wind,2012-04-17,2012-04-22,18.0
541,heatwave,2008-04-12,2008-04-24,293.0
541,extreme wind,2016-04-01,2016-04-03,17.0
541,heatwave,2011-07-10,2011-08-14,300.0
541,heatwave,2008-02-27,2008-03-18,278.0
541,extreme wind,2009-05-01,2009-05-03,17.0
541,coldwave,2010-03-27,2010-04-17,251.0
541,heatwave,2017-07-01,2017-07-13,301.0
541,heatwave,2008-06-10,2008-07-02,297.0
541,heatwave,2007-08-11,2007-08-25,300.0
541,heatwave,2004-07-07,2004-07-20,307.0
541,heatwave,2012-04-17,2012-04-25,280.0
541,heatwave,2007-01-03,2007-02-13,290.0
541,extreme wind,2016-05-09,2016-05-17,22.0
541,heatwave,2012-04-18,2012-04-20,278.0
541,extreme wind,2009-05-15,2009-05-22,22.0
541,extreme wind,2016-04-05,2016-04-08,24.0
541,wildfire,2012-04-16,2012-04-27,31.08511950267716
541,extreme wind,2016-04-19,2016-04-22,22.0
541,heatwave,2010-09-07,2010-09-17,296.0
541,extreme wind,2014-04-14,2014-04-17,20.0
541,heatwave,2011-10-28,2011-11-01,275.0
541,extreme wind,2012-03-17,2012-03-18,17.0
541,heatwave,2010-06-13,2010-07-08,308.0
541,extreme wind,2011-04-06,2011-04-10,21.0
541,heatwave,2014-04-18,2014-05-02,291.0
541,extreme wind,2015-04-12,2015-04-13,19.0
541,heatwave,2007-08-27,2007-09-11,300.0
541,extreme wind,2008-04-11,2008-04-14,20.0
541,extreme wind,2006-05-06,2006-05-08,18.0
541,extreme wind,2017-04-12,2017-04-15,20.0
541,heatwave,2017-03-26,2017-04-05,280.0
541,extreme wind,2006-05-24,2006-05-25,19.0
541,extreme wind,2015-10-01,2015-10-03,21.0
541,heatwave,2012-06-15,2012-06-26,296.0
541,extreme wind,2006-05-29,2006-06-02,20.0
541,extreme wind,2015-04-29,2015-05-01,15.0
541,extreme wind,2006-04-10,2006-04-12,17.0
541,extreme wind,2013-04-12,2013-04-14,16.0
541,extreme wind,2008-03-16,2008-03-18,20.0
542,heatwave,2010-02-21,2010-03-09,304.0
542,extreme wind,2009-08-03,2009-08-10,21.0
542,heatwave,2007-03-27,2007-04-04,299.0
542,heatwave,2013-03-03,2013-03-18,292.0
542,flood,2007-06-06,2007-08-17,1.5
542,heatwave,2008-09-16,2008-09-26,301.0
542,extreme wind,2004-03-15,2004-03-17,16.0
542,heatwave,2015-03-25,2015-04-09,297.0
542,tropical cyclone,2009-08-06,2009-08-10,40.28
542,tropical cyclone,2015-07-10,2015-07-12,43.29
542,coldwave,2016-01-21,2016-01-31,248.0
542,extreme wind,2006-05-27,2006-05-27,17.0
542,tropical cyclone,2014-09-20,2014-09-23,28.26
542,extreme wind,2012-08-21,2012-08-30,20.0
542,heatwave,2011-05-06,2011-05-11,301.0
542,flood,2010-07-23,2010-08-03,2.0
543,heatwave,2007-03-27,2007-04-04,299.0
543,coldwave,2016-01-21,2016-01-31,248.0
543,heatwave,2010-02-21,2010-03-09,304.0
543,flood,2007-06-06,2007-08-17,1.5
543,heatwave,2013-03-03,2013-03-18,292.0
543,heatwave,2011-05-06,2011-05-11,301.0
543,tropical cyclone,2015-07-10,2015-07-12,43.29
543,extreme wind,2006-05-27,2006-05-27,17.0
543,tropical cyclone,2009-08-06,2009-08-10,40.28
543,extreme wind,2009-08-03,2009-08-10,21.0
543,extreme wind,2004-03-15,2004-03-17,16.0
543,heatwave,2008-09-16,2008-09-26,301.0
543,tropical cyclone,2014-09-20,2014-09-23,28.26
543,extreme wind,2012-08-21,2012-08-30,20.0
544,heatwave,2007-03-27,2007-04-04,299.0
544,coldwave,2016-01-21,2016-01-31,248.0
544,heatwave,2015-03-25,2015-04-09,297.0
544,extreme wind,2012-08-21,2012-08-30,20.0
544,heatwave,2011-05-06,2011-05-11,301.0
544,tropical cyclone,2009-08-06,2009-08-10,40.28
544,tropical cyclone,2015-07-10,2015-07-12,43.29
544,heatwave,2013-03-03,2013-03-18,292.0
544,tropical cyclone,2014-09-20,2014-09-23,28.26
544,extreme wind,2004-03-15,2004-03-17,16.0
544,heatwave,2008-09-16,2008-09-26,301.0
545,heatwave,2007-03-27,2007-04-04,299.0
545,heatwave,2015-03-25,2015-04-09,297.0
545,flood,2007-06-06,2007-08-17,1.5
545,heatwave,2013-03-03,2013-03-18,292.0
545,coldwave,2016-01-21,2016-01-31,248.0
545,heatwave,2008-09-16,2008-09-26,301.0
545,tropical cyclone,2014-09-20,2014-09-23,28.26
545,extreme wind,2012-08-21,2012-08-30,20.0
545,heatwave,2011-05-06,2011-05-11,301.0
545,tropical cyclone,2009-08-06,2009-08-10,40.28
545,extreme wind,2004-03-15,2004-03-17,16.0
545,tropical cyclone,2015-07-10,2015-07-12,43.29
546,heatwave,2010-02-21,2010-03-09,304.0
546,heatwave,2013-03-03,2013-03-18,292.0
546,flood,2007-06-06,2007-08-17,1.5
546,coldwave,2016-01-21,2016-01-31,248.0
546,tropical cyclone,2009-08-06,2009-08-10,40.28
546,heatwave,2015-03-25,2015-04-09,297.0
546,heatwave,2008-09-16,2008-09-26,301.0
546,heatwave,2011-05-06,2011-05-11,301.0
546,tropical cyclone,2014-09-20,2014-09-23,28.26
546,tropical cyclone,2015-07-10,2015-07-12,43.29
546,flood,2010-07-23,2010-08-03,2.0
546,extreme wind,2006-05-27,2006-05-27,17.0
546,extreme wind,2012-08-21,2012-08-30,20.0
546,extreme wind,2009-08-03,2009-08-10,21.0
546,extreme wind,2004-03-15,2004-03-17,16.0
547,heatwave,2010-02-21,2010-03-09,304.0
547,heatwave,2007-03-27,2007-04-04,299.0
547,coldwave,2016-01-21,2016-01-31,248.0
547,extreme wind,2006-05-27,2006-05-27,17.0
547,flood,2010-07-23,2010-08-03,2.0
547,extreme wind,2016-09-23,2016-09-29,19.0
547,flood,2007-06-06,2007-08-17,1.5
547,heatwave,2005-04-04,2005-04-08,292.0
547,heatwave,2013-03-03,2013-03-18,292.0
547,tropical cyclone,2014-09-20,2014-09-23,28.26
547,tropical cyclone,2015-07-10,2015-07-12,43.29
547,extreme wind,2010-03-16,2010-03-22,24.0
547,extreme wind,2004-03-15,2004-03-17,16.0
547,extreme wind,2009-08-03,2009-08-10,21.0
547,heatwave,2011-05-06,2011-05-11,301.0
548,heatwave,2010-02-21,2010-03-09,304.0
548,heatwave,2007-03-27,2007-04-04,299.0
548,flood,2007-06-06,2007-08-17,1.5
548,extreme wind,2006-04-10,2006-04-13,17.0
548,coldwave,2016-01-21,2016-01-31,248.0
548,extreme wind,2009-08-03,2009-08-10,21.0
548,heatwave,2011-05-06,2011-05-11,301.0
548,extreme wind,2016-09-23,2016-09-29,19.0
548,heatwave,2013-03-03,2013-03-18,292.0
548,tropical cyclone,2014-09-20,2014-09-23,28.26
548,flood,2010-07-23,2010-08-03,2.0
548,heatwave,2008-09-16,2008-09-26,301.0
548,tropical cyclone,2015-07-10,2015-07-12,43.29
548,heatwave,2005-04-04,2005-04-08,292.0
548,extreme wind,2004-03-15,2004-03-17,16.0
548,extreme wind,2006-05-27,2006-05-27,17.0
549,heatwave,2010-02-21,2010-03-09,304.0
549,heatwave,2011-05-06,2011-05-11,301.0
549,flood,2007-06-06,2007-08-17,1.5
549,extreme wind,2004-03-15,2004-03-17,16.0
549,heatwave,2005-04-04,2005-04-08,292.0
549,tropical cyclone,2015-07-10,2015-07-12,43.29
549,heatwave,2013-03-03,2013-03-18,292.0
549,extreme wind,2006-05-27,2006-05-27,17.0
549,extreme wind,2010-03-16,2010-03-22,24.0
549,coldwave,2016-01-21,2016-01-31,248.0
549,flood,2010-07-23,2010-08-03,2.0
549,tropical cyclone,2014-09-20,2014-09-23,28.26
549,extreme wind,2016-09-23,2016-09-29,19.0
549,extreme wind,2009-08-03,2009-08-10,21.0
550,heatwave,2013-03-03,2013-03-18,292.0
550,heatwave,2010-02-21,2010-03-09,304.0
550,tropical cyclone,2015-07-10,2015-07-12,43.29
550,flood,2007-06-06,2007-08-17,1.5
550,extreme wind,2009-08-03,2009-08-10,21.0
550,flood,2010-07-23,2010-08-03,2.0
550,coldwave,2016-01-21,2016-01-31,248.0
550,tropical cyclone,2014-09-20,2014-09-23,28.26
550,extreme wind,2010-03-16,2010-03-22,24.0
550,extreme wind,2006-05-27,2006-05-27,17.0
550,heatwave,2005-04-04,2005-04-08,292.0
550,heatwave,2011-05-06,2011-05-11,301.0
550,extreme wind,2004-03-15,2004-03-17,16.0
550,extreme wind,2016-09-23,2016-09-29,19.0
551,coldwave,2016-01-21,2016-01-31,248.0
551,flood,2007-06-06,2007-08-17,1.5
551,heatwave,2010-02-21,2010-03-09,304.0
551,heatwave,2007-03-27,2007-04-04,299.0
551,extreme wind,2006-04-10,2006-04-13,17.0
551,tropical cyclone,2014-09-20,2014-09-23,28.26
551,heatwave,2011-05-06,2011-05-11,301.0
551,tropical cyclone,2009-08-06,2009-08-10,40.28
551,heatwave,2008-09-16,2008-09-26,301.0
551,tropical cyclone,2015-07-10,2015-07-12,43.29
551,heatwave,2013-03-03,2013-03-18,292.0
551,extreme wind,2009-08-03,2009-08-10,21.0
551,extreme wind,2004-03-15,2004-03-17,16.0
551,extreme wind,2006-05-27,2006-05-27,17.0
551,flood,2010-07-23,2010-08-03,2.0
551,heatwave,2005-04-04,2005-04-08,292.0
552,heatwave,2007-03-27,2007-04-04,299.0
552,heatwave,2010-02-21,2010-03-09,304.0
552,extreme wind,2006-04-10,2006-04-13,17.0
552,tropical cyclone,2015-07-10,2015-07-12,43.29
552,flood,2007-06-06,2007-08-17,1.5
552,flood,2010-07-23,2010-08-03,2.0
552,heatwave,2011-05-06,2011-05-11,301.0
552,extreme wind,2006-05-27,2006-05-27,17.0
552,coldwave,2016-01-21,2016-01-31,248.0
552,heatwave,2013-03-03,2013-03-18,292.0
552,extreme wind,2009-08-03,2009-08-10,21.0
552,extreme wind,2004-03-15,2004-03-17,16.0
552,tropical cyclone,2009-08-06,2009-08-10,40.28
552,heatwave,2008-09-16,2008-09-26,301.0
552,tropical cyclone,2014-09-20,2014-09-23,28.26
552,heatwave,2005-04-04,2005-04-08,292.0
553,heatwave,2010-02-21,2010-03-09,304.0
553,heatwave,2007-03-27,2007-04-04,299.0
553,coldwave,2016-01-21,2016-01-31,248.0
553,flood,2007-06-06,2007-08-17,1.5
553,extreme wind,2006-05-27,2006-05-27,17.0
553,tropical cyclone,2015-07-10,2015-07-12,43.29
553,heatwave,2013-03-03,2013-03-18,292.0
553,extreme wind,2006-04-10,2006-04-13,17.0
553,extreme wind,2009-08-03,2009-08-10,21.0
553,extreme wind,2004-03-15,2004-03-17,16.0
553,tropical cyclone,2009-08-06,2009-08-10,40.28
553,heatwave,2008-09-16,2008-09-26,301.0
553,heatwave,2011-05-06,2011-05-11,301.0
553,tropical cyclone,2014-09-20,2014-09-23,28.26
553,heatwave,2005-04-04,2005-04-08,292.0
554,flood,2007-06-06,2007-08-17,1.5
554,heatwave,2010-02-21,2010-03-09,304.0
554,heatwave,2007-03-27,2007-04-04,299.0
554,tropical cyclone,2015-07-10,2015-07-12,43.29
554,coldwave,2016-01-21,2016-01-31,248.0
554,extreme wind,2012-08-21,2012-08-30,20.0
554,extreme wind,2006-05-27,2006-05-27,17.0
554,heatwave,2013-03-03,2013-03-18,292.0
554,extreme wind,2004-03-15,2004-03-17,16.0
554,tropical cyclone,2009-08-06,2009-08-10,40.28
